set_name,Doxorubicin,Fulvestrant,Gemcitabine,Paclitaxel,Zoledronic Acid,Palbociclib
Regulation of Mitotic Metaphase/Anaphase Transition (GO:0030071),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Mitotic Nuclear Division (GO:0007088),0.01282051282051282,0.0,0.0,0.0,0.0,0.0
Regulation of Mitotic Sister Chromatid Segregation (GO:0033047),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Mitotic Sister Chromatid Separation (GO:0010965),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Mitotic Spindle Assembly (GO:1901673),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Mitotic Spindle Checkpoint (GO:1903504),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Mitotic Spindle Organization (GO:0060236),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Monoatomic Anion Transport (GO:0044070),0.0,0.0,0.0,0.0,0.06666666666666667,0.0
Regulation of Monoatomic Cation Transmembrane Transport (GO:1904062),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Monoatomic Ion Transmembrane Transport (GO:0034765),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Monoatomic Ion Transport (GO:0043269),0.020833333333333332,0.0,0.0,0.0,0.0,0.0
Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071637),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Monocyte Chemotaxis (GO:0090025),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Monocyte Differentiation (GO:0045655),0.0,0.0,0.0,0.0,0.0,0.041666666666666664
Regulation of Mononuclear Cell Migration (GO:0071675),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Morphogenesis of a Branching Structure (GO:0060688),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Morphogenesis of an Epithelium (GO:1905330),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Multicellular Organism Growth (GO:0040014),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Multicellular Organismal Development (GO:2000026),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Muscle Cell Differentiation (GO:0051147),0.0,0.0,0.0,0.0,0.0,0.029411764705882353
Regulation of Muscle Contraction (GO:0006937),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Muscle Organ Development (GO:0048634),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Muscle System Process (GO:0090257),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Myelination (GO:0031641),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Myeloid Cell Differentiation (GO:0045637),0.0,0.0,0.0,0.0,0.0,0.027777777777777776
Regulation of Myeloid Leukocyte Differentiation (GO:0002761),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Myeloid Leukocyte Mediated Immunity (GO:0002886),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Myoblast Differentiation (GO:0045661),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Myoblast Fusion (GO:1901739),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Myotube Differentiation (GO:0010830),0.0,0.0,0.0,0.0,0.029411764705882353,0.0
Regulation of Natural Killer Cell Activation (GO:0032814),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Natural Killer Cell Chemotaxis (GO:2000501),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Natural Killer Cell Cytokine Production (GO:0002727),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),0.0,0.0,0.0,0.0,0.0,0.0
Reg of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Natural Killer Cell Mediated Immunity (GO:0002715),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Natural Killer Cell Proliferation (GO:0032817),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Necroptotic Process (GO:0060544),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nephron Tubule Epithelial Cell Differentiation (GO:0072182),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nervous System Development (GO:0051960),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nervous System Process (GO:0031644),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neural Precursor Cell Proliferation (GO:2000177),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neuroblast Proliferation (GO:1902692),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neurogenesis (GO:0050767),0.0,0.0136986301369863,0.0,0.0,0.0,0.0
Regulation of Neuroinflammatory Response (GO:0150077),0.0,0.0,0.0,0.0,0.06666666666666667,0.0
Regulation of Neuromuscular Junction Development (GO:1904396),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neuron Apoptotic Process (GO:0043523),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neuron Differentiation (GO:0045664),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neuron Migration (GO:2001222),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neuron Projection Arborization (GO:0150011),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neuron Projection Development (GO:0010975),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neuronal Synaptic Plasticity (GO:0048168),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neurotransmitter Receptor Activity (GO:0099601),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neurotransmitter Secretion (GO:0046928),0.0,0.020833333333333332,0.0,0.0,0.0,0.0
Regulation of Neurotransmitter Transport (GO:0051588),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neutrophil Activation (GO:1902563),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Neutrophil Chemotaxis (GO:0090022),0.021739130434782608,0.0,0.0,0.0,0.0,0.0
Regulation of Neutrophil Migration (GO:1902622),0.03333333333333333,0.0,0.0,0.0,0.0,0.0
Regulation of Nitric Oxide Biosynthetic Process (GO:0045428),0.015384615384615385,0.019230769230769232,0.0,0.0,0.0,0.0
Regulation of Nitric Oxide Metabolic Process (GO:0080164),0.034482758620689655,0.0,0.0,0.0,0.0,0.0
Regulation of Nitric-Oxide Synthase Activity (GO:0050999),0.02857142857142857,0.045454545454545456,0.0,0.0,0.0,0.0
Regulation of Nodal Signaling Pathway (GO:1900107),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222),0.0,0.0,0.0,0.010309278350515464,0.0,0.0
Regulation of Non-Canonical Wnt Signaling Pathway (GO:2000050),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Non-Motile Cilium Assembly (GO:1902855),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Norepinephrine Secretion (GO:0014061),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nuclear Cell Cycle DNA Replication (GO:0033262),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nuclear Division (GO:0051783),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nuclear Receptor-Mediated Glucocorticoid Signaling Pathway (GO:2000322),0.0,0.0,0.0,0.0,0.0,0.0
"Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",0.0,0.0,0.0,0.0,0.0,0.0
"Regulation of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)",0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nucleocytoplasmic Transport (GO:0046822),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Nucleotide-Excision Repair (GO:2000819),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Odontoblast Differentiation (GO:1901329),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Oligodendrocyte Differentiation (GO:0048713),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Opsin-Mediated Signaling Pathway (GO:0022400),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Opsonization (GO:1903027),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Organ Growth (GO:0046620),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Organelle Assembly (GO:1902115),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Organelle Organization (GO:0033043),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Ossification (GO:0030278),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Osteoblast Differentiation (GO:0045667),0.0,0.0,0.0,0.0,0.0,0.009900990099009901
Regulation of Osteoblast Proliferation (GO:0033688),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Osteoclast Development (GO:2001204),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Osteoclast Differentiation (GO:0045670),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Osteoclast Proliferation (GO:0090289),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Oxidative Phosphorylation (GO:0002082),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0
Regulation of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Oxidoreductase Activity (GO:0051341),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of p38MAPK Cascade (GO:1900744),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062207),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Pentose-Phosphate Shunt (GO:0043456),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Peptidase Activity (GO:0052547),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Peptide Hormone Secretion (GO:0090276),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Peptidyl-Lysine Acetylation (GO:2000756),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Peptidyl-Serine Phosphorylation (GO:0033135),0.0,0.0,0.0,0.017241379310344827,0.0,0.0
Regulation of Peptidyl-Threonine Phosphorylation (GO:0010799),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050730),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phagocytosis (GO:0050764),0.0,0.0,0.0,0.012195121951219513,0.0,0.0
"Regulation of Phagocytosis, Engulfment (GO:0060099)",0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phosphatase Activity (GO:0010921),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phosphate Metabolic Process (GO:0019220),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896),0.0,0.004424778761061947,0.0,0.0,0.0,0.0043859649122807015
Regulation of Phospholipase A2 Activity (GO:0032429),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:1900736),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phospholipase Activity (GO:0010517),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phospholipid Metabolic Process (GO:1903725),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phospholipid Transport (GO:2001138),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Phosphorylation (GO:0042325),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Pinocytosis (GO:0048548),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),0.010526315789473684,0.0,0.0,0.0,0.0,0.0
Regulation of Plasma Membrane Bounded Cell Projection Organization (GO:0120035),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Plasma Membrane Repair (GO:1905684),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Plasminogen Activation (GO:0010755),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Platelet Activation (GO:0010543),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Platelet Aggregation (GO:0090330),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Podosome Assembly (GO:0071801),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Positive Chemotaxis (GO:0050926),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Postsynapse Organization (GO:0099175),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Postsynaptic Membrane Potential (GO:0060078),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Potassium Ion Export Across Plasma Membrane (GO:1903764),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Potassium Ion Transmembrane Transport (GO:1901379),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Potassium Ion Transmembrane Transporter Activity (GO:1901016),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Potassium Ion Transport (GO:0043266),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Presynapse Assembly (GO:1905606),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Presynapse Organization (GO:0099174),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Primary Metabolic Process (GO:0080090),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of pro-B Cell Differentiation (GO:2000973),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Programmed Cell Death (GO:0043067),0.0,0.0,0.0,0.0,0.0,0.009852216748768473
Regulation of Programmed Necrotic Cell Death (GO:0062098),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Prostaglandin Biosynthetic Process (GO:0031392),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Proteasomal Protein Catabolic Process (GO:0061136),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),0.0,0.0,0.0,0.0,0.0,0.00847457627118644
Regulation of Protein ADP-ribosylation (GO:0010835),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein K63-linked Ubiquitination (GO:1900044),0.0,0.0,0.0,0.03125,0.0,0.0
Regulation of Protein Acetylation (GO:1901983),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Autophosphorylation (GO:0031952),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Autoubiquitination (GO:1902498),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Binding (GO:0043393),0.020618556701030927,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Catabolic Process (GO:0042176),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Depolymerization (GO:1901879),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Deubiquitination (GO:0090085),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Exit From Endoplasmic Reticulum (GO:0070861),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Export From Nucleus (GO:0046825),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Glycosylation (GO:0060049),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Import Into Nucleus (GO:0042306),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Kinase A Signaling (GO:0010738),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Kinase Activity (GO:0045859),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Lipidation (GO:1903059),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization (GO:0032880),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Cajal Body (GO:1904869),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Cell Cortex (GO:1904776),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Cell Periphery (GO:1904375),0.0,0.0,0.0,0.0,0.02702702702702703,0.0
Regulation of Protein Localization to Cell Surface (GO:2000008),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Centrosome (GO:1904779),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Chromatin (GO:1905634),0.0,0.0,0.0,0.0,0.0,0.0
"Regulation of Protein Localization to Chromosome, Telomeric Region (GO:1904814)",0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Cilium (GO:1903564),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Early Endosome (GO:1902965),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Membrane (GO:1905475),0.01818181818181818,0.0,0.0,0.01818181818181818,0.022222222222222223,0.0
Regulation of Protein Localization to Nucleolus (GO:1904749),0.037037037037037035,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Nucleus (GO:1900180),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Localization to Plasma Membrane (GO:1903076),0.0,0.010309278350515464,0.0,0.0,0.01,0.0
Regulation of Protein Metabolic Process (GO:0051246),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Modification Process (GO:0031399),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Neddylation (GO:2000434),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Phosphorylation (GO:0001932),0.006369426751592357,0.006944444444444444,0.0,0.0,0.006802721088435374,0.0
Regulation of Protein Polymerization (GO:0032271),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Polyubiquitination (GO:1902914),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Processing (GO:0070613),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Secretion (GO:0050708),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Sumoylation (GO:0033233),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Targeting (GO:1903533),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Targeting to Membrane (GO:0090313),0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0
Regulation of Protein Targeting to Mitochondrion (GO:1903214),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Transport (GO:0051223),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Tyrosine Kinase Activity (GO:0061097),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein Ubiquitination (GO:0031396),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Protein-Containing Complex Assembly (GO:0043254),0.0,0.0,0.0,0.00684931506849315,0.0,0.0
Regulation of Protein-Containing Complex Disassembly (GO:0043244),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Proteolysis (GO:0030162),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Pseudopodium Assembly (GO:0031272),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Purine Nucleotide Catabolic Process (GO:0033121),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of rRNA Processing (GO:2000232),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903426),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377),0.012345679012345678,0.0,0.0,0.0,0.0,0.0
Regulation of Receptor Binding (GO:1900120),0.0,0.0,0.0,0.0,0.05263157894736842,0.0
Regulation of Receptor Catabolic Process (GO:2000644),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Receptor Internalization (GO:0002090),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Receptor Recycling (GO:0001919),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046425),0.0,0.0,0.0,0.0,0.0,0.015625
Regulation of Receptor Signaling Pathway via STAT (GO:1904892),0.0,0.0,0.0,0.0,0.0,0.03571428571428571
Regulation of Receptor-Mediated Endocytosis (GO:0048259),0.016129032258064516,0.0,0.0,0.0,0.0,0.0
Regulation of Regulated Secretory Pathway (GO:1903305),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Regulatory T Cell Differentiation (GO:0045589),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Relaxation of Cardiac Muscle (GO:1901897),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Relaxation of Muscle (GO:1901077),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Release of Cytochrome C From Mitochondria (GO:0090199),0.0,0.022727272727272728,0.0,0.0,0.02127659574468085,0.0
Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279),0.0,0.016666666666666666,0.0,0.0,0.0,0.0
Regulation of Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0010880),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Renal Sodium Excretion (GO:0035813),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Respiratory Burst (GO:0060263),0.034482758620689655,0.0,0.0,0.0,0.0,0.0
Regulation of Respiratory Burst Involved in Inflammatory Response (GO:0060264),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Respiratory Gaseous Exchange (GO:0043576),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Respiratory System Process (GO:0044065),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Response to Biotic Stimulus (GO:0002831),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Response to Cytokine Stimulus (GO:0060759),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Response to Endoplasmic Reticulum Stress (GO:1905897),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Response to External Stimulus (GO:0032101),0.013245033112582781,0.0,0.0,0.006578947368421052,0.0,0.0
Regulation of Response to Nutrient Levels (GO:0032107),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Response to Oxidative Stress (GO:1902882),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Response to Stress (GO:0080134),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Response to Wounding (GO:1903034),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Resting Membrane Potential (GO:0060075),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Retinoic Acid Receptor Signaling Pathway (GO:0048385),0.0,0.0,0.0,0.0,0.0,0.0
"Regulation of Retrograde Protein Transport, ER to Cytosol (GO:1904152)",0.0,0.0,0.0,0.0,0.0,0.0
"Regulation of Retrograde Transport, Endosome to Golgi (GO:1905279)",0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Ribonucleoprotein Complex Localization (GO:2000197),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Ruffle Assembly (GO:1900027),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Saliva Secretion (GO:0046877),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sarcomere Organization (GO:0060297),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Secretion (GO:0051046),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Secretion by Cell (GO:1903530),0.0,0.0,0.0,0.014084507042253521,0.0,0.0
Regulation of Sensory Perception (GO:0051931),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sensory Perception of Pain (GO:0051930),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sequestering of Calcium Ion (GO:0051282),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Short-Term Neuronal Synaptic Plasticity (GO:0048172),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Signal Transduction (GO:0009966),0.004329004329004329,0.0,0.0,0.004329004329004329,0.0,0.0
Regulation of Signal Transduction by P53 Class Mediator (GO:1901796),0.013513513513513514,0.0,0.0,0.0,0.0,0.0
Reg of Single Stranded Viral RNA Replication via Double Stranded DNA Intermediate (GO:0045091),0.06451612903225806,0.0,0.0,0.0,0.0,0.0
Regulation of Sister Chromatid Cohesion (GO:0007063),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Skeletal Muscle Cell Differentiation (GO:2001014),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Skeletal Muscle Contraction (GO:0014819),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Skeletal Muscle Fiber Development (GO:0048742),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Skeletal Muscle Satellite Cell Proliferation (GO:0014842),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Small Molecule Metabolic Process (GO:0062012),0.0,0.05128205128205128,0.0,0.0,0.0,0.0
Regulation of Smooth Muscle Cell Apoptotic Process (GO:0034391),0.0,0.043478260869565216,0.0,0.0,0.0,0.0
Regulation of Smooth Muscle Cell Differentiation (GO:0051150),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Smooth Muscle Cell Migration (GO:0014910),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Smooth Muscle Cell Proliferation (GO:0048660),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Smooth Muscle Contraction (GO:0006940),0.0,0.0,0.0,0.024390243902439025,0.0,0.0
Regulation of Smoothened Signaling Pathway (GO:0008589),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sodium Ion Export Across Plasma Membrane (GO:1903276),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sodium Ion Transmembrane Transport (GO:1902305),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sodium Ion Transmembrane Transporter Activity (GO:2000649),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sodium Ion Transport (GO:0002028),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sperm Capacitation (GO:1902490),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Spindle Assembly (GO:0090169),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Spindle Organization (GO:0090224),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Sprouting Angiogenesis (GO:1903670),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Stem Cell Differentiation (GO:2000736),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Stem Cell Division (GO:2000035),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Stem Cell Population Maintenance (GO:2000036),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Stem Cell Proliferation (GO:0072091),0.027777777777777776,0.0,0.0,0.0,0.0,0.0
Regulation of Steroid Biosynthetic Process (GO:0050810),0.0,0.04,0.0,0.0,0.0,0.0
Regulation of Steroid Metabolic Process (GO:0019218),0.0,0.07142857142857142,0.0,0.023809523809523808,0.0,0.0
Regulation of Sterol Biosynthetic Process (GO:0106118),0.0,0.0,0.0,0.0,0.0,0.0
Regulation of Store-Operated Calcium Entry (GO:2001256),0.0,0.0,0.0,0.0,0.0,0.0
